concept_set_id,name,concept_id,concept_code,concept_name,domain,vocabulary,standard_concept,valid_start_date,valid_end_date
7,carbimazole,41168673,OMOP2366635,Carbimazole 10 MG Oral Tablet [Neo Thyreostat] Box of 20 by Riemser,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41316710,OMOP2514672,Carbimazole 10 MG Oral Tablet [Neo Thyreostat] Box of 250,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41066929,OMOP2264891,Carbimazole 10 MG Oral Tablet [Neo Thyreostat] Box of 50,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41137461,OMOP2335423,Carbimazole 10 MG Oral Tablet [Neo Thyreostat] Box of 50 by Riemser,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,21114301,OMOP415180,Carbimazole 12 MG/ML,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,21133797,OMOP415181,Carbimazole 12 MG/ML Oral Solution,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,21065205,OMOP415183,Carbimazole 12 MG/ML Oral Suspension,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,40733745,OMOP4725717,Carbimazole 15 MG,Drug,RxNorm Extension,S,2018-06-03,2099-12-30
7,carbimazole,40732201,OMOP4725718,Carbimazole 15 MG Oral Tablet,Drug,RxNorm Extension,S,2018-06-03,2099-12-30
7,carbimazole,40731448,OMOP4725722,Carbimazole 15 MG Oral Tablet Box of 100,Drug,RxNorm Extension,S,2018-06-03,2099-12-30
7,carbimazole,40731446,OMOP4725724,Carbimazole 15 MG Oral Tablet Box of 100 by A A H,Drug,RxNorm Extension,S,2018-06-03,2099-12-30
7,carbimazole,40731447,OMOP4725723,Carbimazole 15 MG Oral Tablet Box of 100 by Alliance,Drug,RxNorm Extension,S,2018-06-03,2099-12-30
7,carbimazole,36060265,OMOP4986065,carbimazole 15 MG Oral Tablet Box of 100 by AMCo,Drug,RxNorm Extension,S,2020-08-16,2099-12-30
