"concept_set_id","name","concept_id","concept_code","concept_name","domain","vocabulary","standard_concept","valid_start_date","valid_end_date"
6,"propylthiouracil",21073671,"OMOP388908","Propylthiouracil 5 MG/ML","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",21034220,"OMOP388909","Propylthiouracil 5 MG/ML Oral Solution","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",21093142,"OMOP388911","Propylthiouracil 5 MG/ML Oral Suspension","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",40077681,"452829","propylthiouracil Oral Capsule","Drug","RxNorm","S","1969-12-31","2099-12-30"
6,"propylthiouracil",35864358,"OMOP5020897","propylthiouracil Oral Capsule [Aokangxin]","Drug","RxNorm Extension","S","2020-10-01","2099-12-30"
6,"propylthiouracil",36218924,"1162944","propylthiouracil Oral Product","Drug","RxNorm","C","2016-07-31","2099-12-30"
6,"propylthiouracil",21063754,"OMOP388860","Propylthiouracil Oral Solution","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",21152077,"OMOP388861","Propylthiouracil Oral Suspension","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",40077682,"373658","propylthiouracil Oral Tablet","Drug","RxNorm","S","1969-12-31","2099-12-30"
6,"propylthiouracil",42967495,"OMOP4693945","Propylthiouracil Oral Tablet [ANTIROID]","Drug","RxNorm Extension","S","2018-08-20","2099-12-30"
6,"propylthiouracil",35864357,"OMOP5020896","propylthiouracil Oral Tablet [Aokangxin]","Drug","RxNorm Extension","S","2020-10-01","2099-12-30"
6,"propylthiouracil",44056738,"OMOP1051369","Propylthiouracil Oral Tablet [Apo-Propylthiouracil]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",44082444,"OMOP1077075","Propylthiouracil Oral Tablet [Pms-Propylthiouracil]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",35151908,"OMOP4808950","Propylthiouracil Oral Tablet [Propacil]","Drug","RxNorm Extension","S","2019-03-10","2099-12-30"
6,"propylthiouracil",43779655,"OMOP731270","Propylthiouracil Oral Tablet [Propycil]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",43157530,"OMOP451942","Propylthiouracil Oral Tablet [PROPYLEX]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",36266990,"OMOP3117865","Propylthiouracil Oral Tablet [Propylthiouracile Takeda]","Drug","RxNorm Extension","S","2017-09-30","2099-12-30"
6,"propylthiouracil",44121333,"OMOP1115964","Propylthiouracil Oral Tablet [Propyl-Thyracil]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",2054710,"OMOP4955465","propylthiouracil Oral Tablet [PRORACIL]","Drug","RxNorm Extension","S","2020-07-30","2099-12-30"
6,"propylthiouracil",43284487,"OMOP546261","Propylthiouracil Oral Tablet [Ptu]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",35161136,"OMOP4818110","Propylthiouracil Oral Tablet [Thiuragyl]","Drug","RxNorm Extension","S","2019-03-10","2099-12-30"
6,"propylthiouracil",40893918,"OMOP2091880","Propylthiouracil Oral Tablet [Thyreostat]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",36218925,"1162945","propylthiouracil Pill","Drug","RxNorm","C","2016-07-31","2099-12-30"
6,"propylthiouracil",40749172,"OMOP4708520","Propylthiouracil Rectal Suppository","Drug","RxNorm Extension","S","2018-06-03","2099-12-30"
