"concept_set_id","name","concept_id","concept_code","concept_name","domain","vocabulary","standard_concept","valid_start_date","valid_end_date"
5,"methimazole",41007362,"OMOP2205324","Methimazole 20 MG Oral Tablet [Favistan] Box of 50 by Temmler","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41245507,"OMOP2443469","Methimazole 20 MG Oral Tablet [Favistan] Box of 600","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",43710026,"OMOP928008","Methimazole 20 MG Oral Tablet [Favistan] by Temmler","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",43638128,"OMOP928002","Methimazole 20 MG Oral Tablet [Methizol Sd]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",40870920,"OMOP2068882","Methimazole 20 MG Oral Tablet [Methizol Sd] Box of 100","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41319577,"OMOP2517539","Methimazole 20 MG Oral Tablet [Methizol Sd] Box of 100 by Mibe","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41307559,"OMOP2505521","Methimazole 20 MG Oral Tablet [Methizol Sd] Box of 20","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",40882764,"OMOP2080726","Methimazole 20 MG Oral Tablet [Methizol Sd] Box of 20 by Mibe","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41214570,"OMOP2412532","Methimazole 20 MG Oral Tablet [Methizol Sd] Box of 50","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41319578,"OMOP2517540","Methimazole 20 MG Oral Tablet [Methizol Sd] Box of 50 by Mibe","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",43602036,"OMOP928003","Methimazole 20 MG Oral Tablet [Methizol Sd] by Mibe","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",1504712,"729434","methimazole 20 MG Oral Tablet [Northyx]","Drug","RxNorm","S","2007-09-29","2099-12-30"
5,"methimazole",35866493,"OMOP5021794","methimazole 20 MG Oral Tablet [Saizhi]","Drug","RxNorm Extension","S","2020-10-01","2099-12-30"
5,"methimazole",43799886,"OMOP928004","Methimazole 20 MG Oral Tablet [Thiamazol Aristo]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",40839760,"OMOP2037722","Methimazole 20 MG Oral Tablet [Thiamazol Aristo] Box of 100","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",40882763,"OMOP2080725","Methimazole 20 MG Oral Tablet [Thiamazol Aristo] Box of 100 by Aristo","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",40901951,"OMOP2099913","Methimazole 20 MG Oral Tablet [Thiamazol Aristo] Box of 50","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41101178,"OMOP2299140","Methimazole 20 MG Oral Tablet [Thiamazol Aristo] Box of 50 by Aristo","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",43799887,"OMOP928006","Methimazole 20 MG Oral Tablet [Thiamazol Aristo] by Aristo","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41245506,"OMOP2443468","Methimazole 20 MG Oral Tablet [Thiamazol Hexal]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41089392,"OMOP2287354","Methimazole 20 MG Oral Tablet [Thiamazol Hexal] Box of 100","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",40945037,"OMOP2142999","Methimazole 20 MG Oral Tablet [Thiamazol Hexal] Box of 100 by Novartis","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41214569,"OMOP2412531","Methimazole 20 MG Oral Tablet [Thiamazol Hexal] Box of 20","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41101177,"OMOP2299139","Methimazole 20 MG Oral Tablet [Thiamazol Hexal] Box of 20 by Novartis","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",40995635,"OMOP2193597","Methimazole 20 MG Oral Tablet [Thiamazol Hexal] Box of 50","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41195170,"OMOP2393132","Methimazole 20 MG Oral Tablet [Thiamazol Hexal] Box of 50 by Novartis","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",40822084,"OMOP2020046","Methimazole 20 MG Oral Tablet [Thiamazol Lindopharm]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",40901950,"OMOP2099912","Methimazole 20 MG Oral Tablet [Thiamazol Lindopharm] Box of 100","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41226233,"OMOP2424195","Methimazole 20 MG Oral Tablet [Thiamazol Lindopharm] Box of 100 by Aristo","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
